Cell,Drug,label
ACH-000711,6753378,0
ACH-000711,6710780,0
ACH-000711,66577006,0
ACH-000711,65110,0
ACH-000711,6505803,0
ACH-000711,6450816,0
ACH-000711,6450551,0
ACH-000711,6445562,0
ACH-000711,6445533,0
ACH-000711,637858,0
ACH-000711,6253,0
ACH-000711,60750,0
ACH-000711,5746,0
ACH-000711,57339144,0
ACH-000711,56965967,0
ACH-000711,56962337,0
ACH-000711,560326,0
ACH-000711,54685215,0
ACH-000711,54676905,0
ACH-000711,5460769,0
ACH-000711,5459322,0
ACH-000711,5394,0
ACH-000711,53394750,0
ACH-000711,53340664,0
ACH-000711,5330286,0
ACH-000711,53302361,0
ACH-000711,5328940,0
ACH-000711,5327091,0
ACH-000711,5311497,0
ACH-000711,5311,0
ACH-000711,5289247,0
ACH-000711,5280757,0
ACH-000711,5278396,0
ACH-000711,521106,0
ACH-000711,5208,0
ACH-000711,51371303,0
ACH-000711,5113032,0
ACH-000711,49806720,0
ACH-000711,46943432,0
ACH-000711,46931012,0
ACH-000711,46930998,0
ACH-000711,46907787,0
ACH-000711,46885626,0
ACH-000711,46883536,0
ACH-000711,46843772,0
ACH-000711,46224516,0
ACH-000711,46191454,0
ACH-000711,44819241,0
ACH-000711,448013,0
ACH-000711,447912,0
ACH-000711,446378,0
ACH-000711,44632017,0
ACH-000711,44551660,0
ACH-000711,444795,0
ACH-000711,44462760,0
ACH-000711,44450571,1
ACH-000711,44224160,0
ACH-000711,44182295,0
ACH-000711,44143370,0
ACH-000711,44137675,0
ACH-000711,42642645,0
ACH-000711,42640,0
ACH-000711,4263900,0
ACH-000711,3796,0
ACH-000711,36462,0
ACH-000711,3463933,0
ACH-000711,3385,0
ACH-000711,3218,0
ACH-000711,31703,0
ACH-000711,3005532,0
ACH-000711,300471,0
ACH-000711,2733526,0
ACH-000711,2726824,0
ACH-000711,25262965,0
ACH-000711,25257557,0
ACH-000711,25222038,0
ACH-000711,25195352,0
ACH-000711,25167777,0
ACH-000711,25126798,0
ACH-000711,25124816,0
ACH-000711,25102847,0
ACH-000711,25022668,0
ACH-000711,24978538,0
ACH-000711,24951314,0
ACH-000711,24894414,0
ACH-000711,24889392,0
ACH-000711,24826799,0
ACH-000711,24785538,0
ACH-000711,24776445,0
ACH-000711,24772860,0
ACH-000711,24756910,0
ACH-000711,24180719,0
ACH-000711,2375,0
ACH-000711,23725625,0
ACH-000711,2314623,0
ACH-000711,216326,0
ACH-000711,17755052,0
ACH-000711,176167,0
ACH-000711,176158,0
ACH-000711,16747388,0
ACH-000711,16725726,0
ACH-000711,16722836,0
ACH-000711,16095342,0
ACH-000711,159324,1
ACH-000711,156422,0
ACH-000711,148124,1
ACH-000711,1401,0
ACH-000711,126941,0
ACH-000711,126565,0
ACH-000711,123631,0
ACH-000711,11977753,1
ACH-000711,11960529,0
ACH-000711,11754511,0
ACH-000711,11713159,0
ACH-000711,11707110,0
ACH-000711,11667893,0
ACH-000711,11647372,0
ACH-000711,11640390,0
ACH-000711,11634725,0
ACH-000711,11625818,0
ACH-000711,11624601,0
ACH-000711,11617559,0
ACH-000711,11609586,0
ACH-000711,11493598,0
ACH-000711,11485656,0
ACH-000711,11455910,0
ACH-000711,11433190,0
ACH-000711,11404337,0
ACH-000711,11373846,0
ACH-000711,11338033,0
ACH-000711,11327430,0
ACH-000711,11316960,1
ACH-000711,11282283,0
ACH-000711,11178236,0
ACH-000711,11152667,0
ACH-000711,104842,0
ACH-000711,10459196,0
ACH-000711,10451420,0
ACH-000711,10390396,0
ACH-000711,10341154,0
ACH-000711,10200390,0
ACH-000711,10196499,0
ACH-000711,10184653,0
ACH-000711,10127622,0
ACH-000711,10113978,0
ACH-000711,10109823,0
ACH-000711,10096043,0
ACH-000711,10077147,0
ACH-000711,10074640,0
ACH-000711,10027278,0
ACH-000706,9967941,0
ACH-000706,9956222,0
ACH-000706,9956119,0
ACH-000706,9952773,0
ACH-000706,9943465,0
ACH-000706,9938202,0
ACH-000706,9931953,0
ACH-000706,9911830,0
ACH-000706,9910224,0
ACH-000706,9907093,0
ACH-000706,9903786,0
ACH-000706,9884685,0
ACH-000706,9874913,0
ACH-000706,9868037,0
ACH-000706,9863776,0
ACH-000706,9858940,0
ACH-000706,9826528,0
ACH-000706,9826308,0
ACH-000706,9813758,0
ACH-000706,9810884,0
ACH-000706,9549184,0
ACH-000706,85668777,1
ACH-000706,84691,0
ACH-000706,8249,0
ACH-000706,82146,1
ACH-000706,76044,0
ACH-000706,7251185,0
ACH-000706,71271629,0
ACH-000706,704473,0
ACH-000706,6918848,0
ACH-000706,6918638,0
ACH-000706,6918454,0
ACH-000706,6918289,0
ACH-000706,6914657,0
ACH-000706,6852167,0
ACH-000706,6753378,0
ACH-000706,6710780,0
ACH-000706,66577006,0
ACH-000706,65110,0
ACH-000706,6505803,0
ACH-000706,6450816,0
ACH-000706,6450551,0
ACH-000706,6445562,0
ACH-000706,6445533,0
ACH-000706,644215,0
ACH-000706,637858,0
ACH-000706,6253,0
ACH-000706,60750,0
ACH-000706,5746,0
ACH-000706,57339144,0
ACH-000706,5717801,0
ACH-000706,56965967,0
ACH-000706,56962337,0
ACH-000706,560326,0
ACH-000706,5494449,0
ACH-000706,54685215,0
ACH-000706,54676905,1
ACH-000706,5460769,0
ACH-000706,5459322,0
ACH-000706,5394,0
ACH-000706,5384616,0
ACH-000706,53394750,0
ACH-000706,53340664,0
ACH-000706,5330286,0
ACH-000706,53302361,0
ACH-000706,5329102,0
ACH-000706,5328940,0
ACH-000706,5327091,0
ACH-000706,5311510,0
ACH-000706,5311497,0
ACH-000706,5311,0
ACH-000706,5291,0
ACH-000706,5289247,0
ACH-000706,5280757,1
ACH-000706,5278396,0
ACH-000706,521106,0
ACH-000706,5208,0
ACH-000706,51371303,0
ACH-000706,5113032,0
ACH-000706,4993,0
ACH-000706,49836027,0
ACH-000706,49821040,0
ACH-000706,49806720,0
ACH-000706,46943432,0
ACH-000706,46931012,0
ACH-000706,46930998,0
ACH-000706,46907787,0
ACH-000706,46885626,0
ACH-000706,46883536,0
ACH-000706,46844147,0
ACH-000706,46843772,0
ACH-000706,462382,0
ACH-000706,46224516,0
ACH-000706,46191454,0
ACH-000706,44819241,0
ACH-000706,448013,0
ACH-000706,447912,0
ACH-000706,446378,0
ACH-000706,44632017,0
ACH-000706,44551660,0
ACH-000706,444795,0
ACH-000706,44462760,0
ACH-000706,44450571,0
ACH-000706,44224160,0
ACH-000706,44182295,0
ACH-000706,44143370,0
ACH-000706,44137675,0
ACH-000706,42642645,0
ACH-000706,42640,0
ACH-000706,4263900,0
ACH-000706,4261,0
ACH-000706,387447,0
ACH-000706,3796,0
ACH-000706,36462,0
ACH-000706,36314,0
ACH-000706,3463933,0
ACH-000706,3385,0
ACH-000706,3218,0
ACH-000706,31703,0
ACH-000706,3062316,0
ACH-000706,3005532,0
ACH-000706,300471,0
ACH-000706,2733526,0
ACH-000706,2726824,1
ACH-000706,25262965,0
ACH-000706,25257557,0
ACH-000706,25222038,0
ACH-000706,25195352,0
ACH-000706,25167777,0
ACH-000706,25126798,0
ACH-000706,25124816,0
ACH-000706,25102847,0
ACH-000706,25022668,0
ACH-000706,24978538,0
ACH-000706,24951314,0
ACH-000706,24894414,0
ACH-000706,24889392,0
ACH-000706,24826799,0
ACH-000706,24825971,0
ACH-000706,24785538,1
ACH-000706,24776445,0
ACH-000706,24772860,0
ACH-000706,24756910,0
ACH-000706,24180719,0
ACH-000706,2375,0
ACH-000706,23725625,0
ACH-000706,2314623,0
ACH-000706,216326,0
ACH-000706,216239,0
ACH-000706,208908,1
ACH-000706,20635522,0
ACH-000706,17755052,0
ACH-000706,176870,1
ACH-000706,176167,0
ACH-000706,16760646,0
ACH-000706,16747388,0
ACH-000706,16725726,0
ACH-000706,16722836,0
ACH-000706,16720766,0
ACH-000706,16663089,0
ACH-000706,16095342,0
ACH-000706,16038120,0
ACH-000706,160355,0
ACH-000706,159324,0
ACH-000706,156422,0
ACH-000706,148124,0
ACH-000706,1401,0
ACH-000706,126941,0
ACH-000706,126565,0
ACH-000706,123631,0
ACH-000706,11977753,0
ACH-000706,11960529,0
ACH-000706,11844351,0
ACH-000706,11754511,0
ACH-000706,11713159,0
ACH-000706,11707110,0
ACH-000706,11676786,0
ACH-000706,11667893,0
ACH-000706,11647372,0
ACH-000706,11640390,0
ACH-000706,11634725,0
ACH-000706,11626927,0
ACH-000706,11626560,0
ACH-000706,11625818,0
ACH-000706,11624601,0
ACH-000706,11617559,0
ACH-000706,11609586,0
ACH-000706,11493598,0
ACH-000706,11485656,0
ACH-000706,11455910,0
ACH-000706,11433190,0
ACH-000706,11404337,0
ACH-000706,11373846,0
ACH-000706,11364421,0
ACH-000706,11338033,0
ACH-000706,11327430,0
ACH-000706,11316960,0
ACH-000706,11282283,0
ACH-000706,11178236,1
ACH-000706,11152667,0
ACH-000706,104842,0
ACH-000706,10461815,0
ACH-000706,10459196,0
ACH-000706,10451420,0
ACH-000706,10390396,0
ACH-000706,10341154,0
ACH-000706,10302451,0
ACH-000706,10200390,0
ACH-000706,10196499,0
ACH-000706,10184653,1
ACH-000706,10172943,0
ACH-000706,10127622,0
ACH-000706,10113978,0
ACH-000706,10109823,0
ACH-000706,10096043,0
ACH-000706,10077147,0
ACH-000706,10074640,0
ACH-000706,10027278,0
ACH-000704,9967941,0
ACH-000704,9956222,0
ACH-000704,9956119,0
ACH-000704,9952773,0
ACH-000704,9943465,0
ACH-000704,9938202,0
ACH-000704,9931953,0
ACH-000704,9911830,0
ACH-000704,9910224,0
ACH-000704,9903786,0
ACH-000704,9884685,0
ACH-000704,9874913,0
ACH-000704,9868037,0
ACH-000704,9863776,0
ACH-000704,9858940,0
ACH-000704,9826528,0
ACH-000704,9813758,0
ACH-000704,9810884,0
ACH-000704,85668777,0
ACH-000704,84691,0
ACH-000704,8249,0
ACH-000704,82146,0
ACH-000704,71271629,0
ACH-000704,704473,0
ACH-000704,6918848,0
ACH-000704,6918638,0
ACH-000704,6918454,0
ACH-000704,6918289,0
ACH-000704,6914657,0
ACH-000704,6852167,0
ACH-000704,6753378,0
ACH-000704,6710780,0
ACH-000704,66577006,0
ACH-000704,65110,0
ACH-000704,6505803,0
ACH-000704,6450816,0
ACH-000704,6450551,0
ACH-000704,6445562,0
ACH-000704,6445533,0
ACH-000704,637858,0
ACH-000704,6253,0
ACH-000704,60750,0
ACH-000704,5746,0
ACH-000704,57339144,0
ACH-000704,56965967,0
ACH-000704,56962337,0
ACH-000704,560326,0
ACH-000704,54685215,0
ACH-000704,54676905,0
ACH-000704,5460769,0
ACH-000704,5459322,1
ACH-000704,5394,0
ACH-000704,53394750,0
ACH-000704,53340664,0
ACH-000704,5330286,0
ACH-000704,53302361,0
ACH-000704,5328940,0
ACH-000704,5327091,0
ACH-000704,5311497,0
ACH-000704,5311,0
ACH-000704,5289247,0
ACH-000704,5280757,0
ACH-000704,5278396,0
ACH-000704,521106,0
ACH-000704,5208,0
ACH-000704,51371303,0
ACH-000704,5113032,0
ACH-000704,49806720,0
ACH-000704,46943432,0
ACH-000704,46931012,0
ACH-000704,46930998,1
ACH-000704,46907787,0
ACH-000704,46885626,0
ACH-000704,46883536,1
ACH-000704,46224516,0
ACH-000704,46191454,0
ACH-000704,44819241,0
ACH-000704,448013,0
ACH-000704,447912,0
ACH-000704,446378,0
ACH-000704,44632017,0
ACH-000704,44551660,0
ACH-000704,444795,0
ACH-000704,44462760,0
ACH-000704,44450571,0
ACH-000704,44224160,0
ACH-000704,44182295,0
ACH-000704,44143370,0
ACH-000704,44137675,0
ACH-000704,42642645,0
ACH-000704,42640,0
ACH-000704,4263900,0
ACH-000704,3796,0
ACH-000704,36462,0
ACH-000704,3463933,0
ACH-000704,3385,0
ACH-000704,3218,0
ACH-000704,31703,0
ACH-000704,3005532,0
ACH-000704,300471,0
ACH-000704,2733526,0
ACH-000704,2726824,1
ACH-000704,25262965,0
ACH-000704,25257557,0
ACH-000704,25222038,0
ACH-000704,25195352,0
ACH-000704,25167777,0
ACH-000704,25126798,0
ACH-000704,25124816,0
ACH-000704,25102847,0
ACH-000704,25022668,0
ACH-000704,24978538,1
ACH-000704,24951314,0
ACH-000704,24894414,0
ACH-000704,24889392,0
ACH-000704,24826799,0
ACH-000704,24785538,0
ACH-000704,24776445,0
ACH-000704,24772860,0
ACH-000704,24756910,0
ACH-000704,24180719,0
ACH-000704,2375,0
ACH-000704,23725625,0
ACH-000704,2314623,0
ACH-000704,216326,0
ACH-000704,17755052,1
ACH-000704,176167,0
ACH-000704,16747388,0
ACH-000704,16725726,1
ACH-000704,16722836,0
ACH-000704,16720766,0
ACH-000704,16095342,0
ACH-000704,159324,0
ACH-000704,156422,0
ACH-000704,148124,0
ACH-000704,1401,0
ACH-000704,126941,0
ACH-000704,126565,0
ACH-000704,123631,1
ACH-000704,11977753,0
ACH-000704,11960529,0
ACH-000704,11754511,0
ACH-000704,11713159,0
ACH-000704,11707110,0
ACH-000704,11667893,0
ACH-000704,11647372,0
ACH-000704,11640390,0
ACH-000704,11634725,0
ACH-000704,11625818,0
ACH-000704,11624601,0
ACH-000704,11617559,0
ACH-000704,11609586,0
ACH-000704,11493598,0
ACH-000704,11485656,0
ACH-000704,11455910,0
ACH-000704,11433190,0
ACH-000704,11404337,0
ACH-000704,11373846,0
ACH-000704,11338033,0
ACH-000704,11327430,0
ACH-000704,11316960,0
ACH-000704,11282283,0
ACH-000704,11178236,0
ACH-000704,11152667,0
ACH-000704,104842,0
ACH-000704,10459196,0
ACH-000704,10451420,0
ACH-000704,10390396,0
ACH-000704,10341154,0
ACH-000704,10200390,0
ACH-000704,10196499,0
ACH-000704,10184653,0
ACH-000704,10127622,1
ACH-000704,10113978,0
ACH-000704,10109823,0
ACH-000704,10096043,0
ACH-000704,10077147,0
ACH-000704,10074640,0
ACH-000704,10027278,0
ACH-000703,9967941,0
ACH-000703,9956222,0
ACH-000703,9956119,0
ACH-000703,9952773,0
ACH-000703,9943465,0
ACH-000703,9938202,0
ACH-000703,9931953,0
ACH-000703,9914412,0
ACH-000703,9911830,0
ACH-000703,9910224,1
ACH-000703,9907093,0
ACH-000703,9903786,0
ACH-000703,9884685,0
ACH-000703,9874913,0
ACH-000703,9868037,0
ACH-000703,9863776,0
ACH-000703,9858940,0
ACH-000703,9826528,0
ACH-000703,9826308,0
ACH-000703,9813758,0
ACH-000703,9810884,0
ACH-000703,9549184,0
ACH-000703,85668777,0
ACH-000703,84691,0
ACH-000703,8249,0
ACH-000703,82146,0
ACH-000703,76044,0
ACH-000703,7251185,0
ACH-000703,71271629,0
ACH-000703,704473,0
ACH-000703,6918848,0
ACH-000703,6918638,0
ACH-000703,6918454,0
ACH-000703,6918289,0
ACH-000703,6914657,0
ACH-000703,6852167,0
ACH-000703,6753378,0
ACH-000703,6710780,0
ACH-000703,66577006,0
ACH-000703,65110,0
ACH-000703,6505803,0
ACH-000703,6450816,0
ACH-000703,6450551,0
ACH-000703,6445562,0
ACH-000703,6445533,0
ACH-000703,644241,0
ACH-000703,644215,0
ACH-000703,637858,0
ACH-000703,6253,0
ACH-000703,60750,0
ACH-000703,5746,0
ACH-000703,57339144,0
ACH-000703,5717801,0
ACH-000703,56965967,0
ACH-000703,56962337,0
ACH-000703,560326,0
ACH-000703,5494449,0
ACH-000703,54685215,0
ACH-000703,54676905,0
ACH-000703,5460769,0
ACH-000703,5459322,0
ACH-000703,5394,0
ACH-000703,5384616,0
ACH-000703,53394750,0
ACH-000703,53340664,0
ACH-000703,5330286,0
ACH-000703,53302361,0
ACH-000703,5329102,0
ACH-000703,5328940,0
ACH-000703,5327091,0
ACH-000703,5311510,0
ACH-000703,5311497,0
ACH-000703,5311,0
ACH-000703,5291,0
ACH-000703,5289247,0
ACH-000703,5280757,0
ACH-000703,5278396,0
ACH-000703,521106,0
ACH-000703,5208,0
ACH-000703,51371303,0
ACH-000703,5113032,0
ACH-000703,4993,0
ACH-000703,49836027,0
ACH-000703,49821040,0
ACH-000703,49806720,0
ACH-000703,46943432,0
ACH-000703,46931012,0
ACH-000703,46930998,0
ACH-000703,46907787,0
ACH-000703,46885626,0
ACH-000703,46883536,0
ACH-000703,46844147,0
ACH-000703,462382,0
ACH-000703,46224516,0
ACH-000703,46191454,0
ACH-000703,44819241,0
ACH-000703,448013,0
ACH-000703,447912,0
ACH-000703,446378,0
ACH-000703,44632017,0
ACH-000703,44551660,0
ACH-000703,444795,0
ACH-000703,44462760,0
ACH-000703,44450571,0
ACH-000703,44224160,0
ACH-000703,44182295,0
ACH-000703,44143370,0
ACH-000703,44137675,0
ACH-000703,42642645,0
ACH-000703,42640,0
ACH-000703,4263900,0
ACH-000703,4261,0
ACH-000703,387447,0
ACH-000703,3796,0
ACH-000703,36462,0
ACH-000703,36314,0
ACH-000703,3463933,0
ACH-000703,3385,0
ACH-000703,3218,0
ACH-000703,31703,0
ACH-000703,3062316,0
ACH-000703,3005532,0
ACH-000703,300471,0
ACH-000703,2733526,0
ACH-000703,2726824,0
ACH-000703,25262965,0
ACH-000703,25257557,1
ACH-000703,25222038,0
ACH-000703,25195352,0
ACH-000703,25167777,0
ACH-000703,25126798,0
ACH-000703,25124816,0
ACH-000703,25102847,0
ACH-000703,25022668,0
ACH-000703,24978538,1
ACH-000703,24951314,0
ACH-000703,24894414,0
ACH-000703,24889392,0
ACH-000703,24826799,0
ACH-000703,24825971,0
ACH-000703,24785538,0
ACH-000703,24776445,0
ACH-000703,24772860,0
ACH-000703,24756910,0
ACH-000703,24180719,0
ACH-000703,2375,0
ACH-000703,23725625,0
ACH-000703,2314623,0
ACH-000703,216326,0
ACH-000703,216239,0
ACH-000703,208908,0
ACH-000703,20635522,0
ACH-000703,17755052,0
ACH-000703,176870,0
ACH-000703,176167,0
ACH-000703,176158,0
ACH-000703,16760646,0
ACH-000703,16747388,0
ACH-000703,16725726,0
ACH-000703,16722836,0
ACH-000703,16720766,0
ACH-000703,16663089,0
ACH-000703,16095342,0
ACH-000703,16038120,0
ACH-000703,160355,0
ACH-000703,159324,0
ACH-000703,156422,0
ACH-000703,148124,0
ACH-000703,1401,0
ACH-000703,126941,0
ACH-000703,126565,0
ACH-000703,123631,0
ACH-000703,11977753,0
ACH-000703,11960529,0
ACH-000703,11844351,0
ACH-000703,11754511,0
ACH-000703,11713159,0
ACH-000703,11707110,0
ACH-000703,11676786,0
ACH-000703,11667893,0
ACH-000703,11647372,0
ACH-000703,11640390,0
ACH-000703,11634725,0
ACH-000703,11626927,0
ACH-000703,11626560,0
ACH-000703,11625818,0
ACH-000703,11624601,0
ACH-000703,11617559,0
ACH-000703,11609586,0
ACH-000703,11493598,0
ACH-000703,11485656,0
ACH-000703,11455910,0
ACH-000703,11433190,0
ACH-000703,11404337,0
ACH-000703,11373846,0
ACH-000703,11364421,0
ACH-000703,11338033,0
ACH-000703,11327430,0
ACH-000703,11316960,0
ACH-000703,11282283,0
ACH-000703,11178236,0
ACH-000703,11152667,0
ACH-000703,104842,0
ACH-000703,10461815,0
ACH-000703,10459196,0
ACH-000703,10451420,0
ACH-000703,10390396,0
ACH-000703,10384072,0
ACH-000703,10341154,0
ACH-000703,10302451,0
ACH-000703,10200390,0
ACH-000703,10196499,0
ACH-000703,10184653,0
ACH-000703,10172943,0
ACH-000703,10127622,0
ACH-000703,10113978,0
ACH-000703,10109823,0
ACH-000703,10096043,0
ACH-000703,10077147,0
ACH-000703,10074640,0
ACH-000703,10027278,0
ACH-000702,9967941,0
ACH-000702,9956222,0
ACH-000702,9956119,1
ACH-000702,9952773,0
ACH-000702,9943465,0
ACH-000702,9938202,0
ACH-000702,9931953,0
ACH-000702,9914412,0
ACH-000702,9911830,0
ACH-000702,9910224,0
ACH-000702,9907093,0
ACH-000702,9903786,1
ACH-000702,9884685,0
ACH-000702,9874913,0
ACH-000702,9868037,0
ACH-000702,9863776,0
ACH-000702,9858940,0
ACH-000702,9826528,0
ACH-000702,9826308,0
ACH-000702,9813758,0
ACH-000702,9810884,1
ACH-000702,9549184,0
ACH-000702,85668777,0
ACH-000702,8249,0
ACH-000702,82146,0
ACH-000702,76044,0
ACH-000702,7251185,0
ACH-000702,71271629,1
ACH-000702,704473,0
ACH-000702,6918848,0
ACH-000702,6918638,0
ACH-000702,6918454,0
ACH-000702,6918289,0
ACH-000702,6914657,0
ACH-000702,6852167,0
ACH-000702,6753378,0
ACH-000702,66577006,0
ACH-000702,65110,1
ACH-000702,6505803,0
ACH-000702,6450816,0
ACH-000702,6450551,0
ACH-000702,6445562,0
ACH-000702,6445533,0
ACH-000702,644241,0
ACH-000702,644215,0
ACH-000702,637858,0
ACH-000702,60750,0
ACH-000702,5746,0
ACH-000702,57339144,0
ACH-000702,5717801,0
ACH-000702,56965967,0
ACH-000702,56962337,0
ACH-000702,560326,0
ACH-000702,5494449,0
ACH-000702,54685215,0
ACH-000702,54676905,0
ACH-000702,5460769,0
ACH-000702,5459322,0
ACH-000702,5394,0
ACH-000702,5384616,0
ACH-000702,53394750,0
ACH-000702,53340664,0
ACH-000702,5330286,0
ACH-000702,53302361,0
ACH-000702,5329102,0
ACH-000702,5328940,0
ACH-000702,5327091,0
ACH-000702,5311510,0
ACH-000702,5311497,0
ACH-000702,5311,0
ACH-000702,5291,0
ACH-000702,5289247,0
ACH-000702,5280757,0
ACH-000702,5278396,0
ACH-000702,521106,0
ACH-000702,5208,0
ACH-000702,51371303,0
ACH-000702,5113032,0
ACH-000702,4993,0
ACH-000702,49836027,0
ACH-000702,49821040,0
ACH-000702,49806720,0
ACH-000702,46943432,0
ACH-000702,46931012,0
ACH-000702,46930998,0
ACH-000702,46907787,0
ACH-000702,46885626,0
ACH-000702,46883536,1
ACH-000702,46844147,0
ACH-000702,462382,0
ACH-000702,46224516,0
ACH-000702,46191454,0
ACH-000702,44819241,0
ACH-000702,448013,0
ACH-000702,447912,0
ACH-000702,446378,0
ACH-000702,44632017,0
ACH-000702,44551660,0
ACH-000702,444795,1
ACH-000702,44462760,0
ACH-000702,44450571,0
ACH-000702,44224160,0
ACH-000702,44182295,0
ACH-000702,44143370,0
ACH-000702,44137675,0
ACH-000702,42642645,0
ACH-000702,42640,0
ACH-000702,4263900,0
ACH-000702,4261,0
ACH-000702,387447,0
ACH-000702,3796,0
ACH-000702,36462,0
ACH-000702,36314,0
ACH-000702,3463933,0
ACH-000702,3385,0
ACH-000702,3218,0
ACH-000702,31703,0
ACH-000702,3062316,0
ACH-000702,3005532,0
ACH-000702,300471,0
ACH-000702,2733526,0
ACH-000702,2726824,0
ACH-000702,25262965,1
ACH-000702,25257557,0
ACH-000702,25222038,0
ACH-000702,25195352,0
ACH-000702,25167777,0
ACH-000702,25126798,1
ACH-000702,25124816,0
ACH-000702,25102847,0
ACH-000702,25022668,0
ACH-000702,24978538,1
ACH-000702,24951314,0
ACH-000702,24894414,0
ACH-000702,24889392,0
ACH-000702,24826799,0
ACH-000702,24825971,0
ACH-000702,24785538,0
ACH-000702,24776445,0
ACH-000702,24772860,0
ACH-000702,24756910,0
ACH-000702,24180719,1
ACH-000702,2375,0
ACH-000702,23725625,0
ACH-000702,2314623,0
ACH-000702,216326,0
ACH-000702,216239,0
ACH-000702,208908,0
ACH-000702,20635522,0
ACH-000702,17755052,0
ACH-000702,176870,0
ACH-000702,176167,0
ACH-000702,176158,0
ACH-000702,16760646,0
ACH-000702,16747388,0
ACH-000702,16725726,0
ACH-000702,16722836,0
ACH-000702,16720766,0
ACH-000702,16663089,0
ACH-000702,16095342,0
ACH-000702,16038120,0
ACH-000702,160355,0
ACH-000702,159324,0
ACH-000702,156422,0
ACH-000702,148124,0
ACH-000702,1401,0
ACH-000702,126941,1
ACH-000702,126565,1
ACH-000702,123631,0
ACH-000702,11977753,1
ACH-000702,11960529,0
ACH-000702,11844351,0
